"level","family","genus","rn","rn.bl","bn","bn.bl","gen.n","sp.n","taxa"
"G","Scincidae","Silvascincus","N7424",20.897221115811,"N7425",13.2667521,1,2,""
"G","Pythonidae","Simalia","N2940",11.2782358596,"N2941",9.6767255809,1,7,""
"G","Elapidae","Simoselaps","N2085",19.1502369725001,"N2113",16.121707027,1,6,""
"G","Elapidae","Sinomicrurus","N1854",21.1408541200001,"N1855",17.770499772,1,5,""
"G","Colubridae","Sinonatrix","N1741",37.054637608,"N1742",16.546065657,1,4,""
"G","Colubridae","Siphlophis","N899",10.5454234160001,"N944",7.118752939,1,7,""
"G","Scincidae","Sirenoscincus","N7814",48.6335740503,"N7819",20.35344984,1,2,""
"G","Viperidae","Sistrurus","N2722",17.0622654915,"N2723",11.50075754,1,2,""
"G","Agamidae","Sitana","N4877",22.3003502794,"N4878",6.16282972022,1,4,""
"G","Cordylidae","Smaug","N7998",46.77861,"N7999",35.31006645,1,8,""
"G","Colubridae","Sonora","N167",12.9080824766,"N169",11.09985123,1,4,""
"G","Colubridae","Spalerosophis","N545",11.5045143811,"N546",9.396365871,1,6,""
"G","Sphaerodactylidae","Sphaerodactylus","N9298",80.501878128,"N9299",64.75873477,1,103,""
"G","Scincidae","Sphenomorphus","N7157",75.714878285011,"N7164",62.8103520996,1,117,""
"G","Colubridae","Spilotes","N235",16.5417090155,"N236",14.62821316,1,2,""
"G","Scincidae","Spondylurus","N7022",17.5587392403,"N7027",16.629891038,1,17,""
"G","Colubridae","Stegonotus","N396",12.5204920092,"N397",10.9064266669,1,10,""
"G","Tropiduridae","Stenocercus","N3864",51.036072236,"N3865",41.499589254,1,64,""
"G","Gekkonidae","Stenodactylus","N8483",41.2027577349,"N8490",31.48854688,1,13,""
"G","Colubridae","Stenorrhina","N167",12.9080824766,"N168",9.224115824,1,2,""
"G","Xenodermidae","Stoliczkia","N2906",31.2025092520001,"N2907",3.792769922,1,2,""
"G","Colubridae","Storeria","N1821",14.3664930211,"N1822",9.590394873,1,4,""
